tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query
Fri Apr 14 17:49:50 +0000 2023,1618430115825782788,as_millions,@CNN That is because most Americans cannot afford an electric vehicle.,https://twitter.com/as_millions,Millions As One,https://twitter.com/as_millions/status/1646933797579964421,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:51:20 +0000 2023,18426950,GeorgeKettisJr,"#Rivian — Shares of the electric vehicle maker pulled back nearly 8% in midday trading on Friday. Piper Sandler downgraded the stock to neutral from neutral earlier in the day, and said the company needs more cash.",https://twitter.com/GeorgeKettisJr,George Kettis Jr.,https://twitter.com/GeorgeKettisJr/status/1646934176099082247,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:36:37 +0000 2023,1379996881795784705,PartsElectric,Body Control Module Ecu 315mhz Bcm 1010906-00-f Oem Tesla Model S 2016 https://t.co/DeU3lMbnko eBay https://t.co/xctqnOn5Ps,https://twitter.com/PartsElectric,Electric Vehicle Parts,https://twitter.com/PartsElectric/status/1646930472910614528,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:37:39 +0000 2023,1511847678560325633,deebB33Nit,"@elonmusk @stevenmarkryan The sons of God took wives from among the daughters of men.  That means the consciousness enters a dormant egg and grows an electric vehicle around until it wears out. Eve was taken from Adams side. Adam wasn't taken from her belly. I was born by CAESAREAN.
Physical body=womb man",https://twitter.com/deebB33Nit,❌Dust N Time❌,https://twitter.com/deebB33Nit/status/1646930732034433053,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:39:07 +0000 2023,17838571,davidboraks,"Duke Energy wins NC approval to test the use of electric vehicle batteries to power the grid, starting with Ford F-150 Lightnings on leases. From this week's @WFAE Climate newsletter. Read / subscribe   https://t.co/Ae48AaZsJb  #EVs #V2G https://t.co/9wchhQHBIK",https://twitter.com/davidboraks,David Boraks,https://twitter.com/davidboraks/status/1646931099325440007,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:47:55 +0000 2023,1372173497309425667,306elk,@TejSwatch @maxfawcett As some who spends weeks at a time in the woods I’ll never get an electric vehicle .,https://twitter.com/306elk,connor🇨🇦🚜🦌,https://twitter.com/306elk/status/1646933314094383110,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:46:17 +0000 2023,20329672,friends_earth,"GOOD NEWS 🌞 The EU will ramp up electric vehicle production, as legislation will phase out the sale of new gas and diesel cars by 2035.",https://twitter.com/friends_earth,Friends of the Earth,https://twitter.com/friends_earth/status/1646932901945114627,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:46:27 +0000 2023,4706783612,DogSamaritan,"@SharylAttkisson With 80% of our electricity coming from fossil fuels, there’s no such thing as a truly electric vehicle.",https://twitter.com/DogSamaritan,David Danielson,https://twitter.com/DogSamaritan/status/1646932947738701825,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:36:15 +0000 2023,4188287571,HighwaysToday,"Hyundai plans to be a top 3 Electric Vehicle Manufacturer by 2030. 

#ElectricVehicles #Driving #Cars #Automotive  
@Hyundai_Global  
https://t.co/2QJItazRk9 https://t.co/u3bl8uZ4Vz",https://twitter.com/HighwaysToday,Highways.Today,https://twitter.com/HighwaysToday/status/1646930376965726209,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:40:06 +0000 2023,4067513260,Jimsteph1,Don’t you just love these  no win no fee claims? Coming up in the year 2050 did you or anyone you know buy or lease an Electric Vehicle between 2020 &amp; 2030? You could be owed 1000’s start your claim now 🤦‍♀️😎,https://twitter.com/Jimsteph1,JamesJimStephens,https://twitter.com/Jimsteph1/status/1646931347787620353,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:50:19 +0000 2023,868520013937946624,mbezitznews,"Air Guardsman Arrested Over Leaked Papers

Suspect, 21, worked in an intelligence unit and is slated to appear in federal court Friday

Fast Electric-Vehicle Chargers Get Boost, But Hurdles Lurk

Battle Over Abortion Pill Chargers Get Boost, Heads to Supreme Court https://t.co/lygUe9O9Ud",https://twitter.com/mbezitznews,Kennedytz,https://twitter.com/mbezitznews/status/1646933919869050892,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:53:23 +0000 2023,1598880945536393218,scooter3743,"@whatGOPsaidLOL @TheRealKatDandy @FoxNews If you were living on a small fixed income, can you afford to buy a electric vehicle now?",https://twitter.com/scooter3743,Scotty,https://twitter.com/scooter3743/status/1646934691100893200,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:44:47 +0000 2023,1420882692573442052,Factschaser,"@didntmissnews @billrad @Dutch_Wild You may not have to “fill up” an electric vehicle but if you don’t have home charging capability the lines to charge an EV can get ridiculously long and painful, especially in winter and summer when the range drops (charging a Tesla in winter takes much longer too) https://t.co/MlZe3dIsuS",https://twitter.com/Factschaser,Facts Chaser 🌎 🐶 🤦🏻‍♂️,https://twitter.com/Factschaser/status/1646932526542225408,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:45:40 +0000 2023,135986129,wenlockhouse,"Pat makes a shocking admission.

She’s moving the Bridge Fresh shop to the EV charging station when it opens.

Electric vehicle - electric shock - shocking - geddit?

#TheArchers",https://twitter.com/wenlockhouse,Stephen Bowden,https://twitter.com/wenlockhouse/status/1646932748894871564,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:41:14 +0000 2023,1521091082502778880,SuperQueenB32,@TulsiGabbard I will NEVER buy an electric vehicle! 🙅🏼‍♀️,https://twitter.com/SuperQueenB32,Super_Queen_B,https://twitter.com/SuperQueenB32/status/1646931631297507328,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:43:35 +0000 2023,1593289460636155904,Observ0123,"Fire caused by Electric vehicle = still see parked in garage...
Lithium Batteries... causing many fires

Batteries blamed for NW Calgary house fire https://t.co/O6gPqhSzan via @YouTube",https://twitter.com/Observ0123,The Observer,https://twitter.com/Observ0123/status/1646932226532155393,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:52:56 +0000 2023,1584572828518866944,PatriotDave18,Please take your electric vehicle and shove it up your ass. When I want one I will buy one but telling me I have to buy one ...not a chance in fucking hell.,https://twitter.com/PatriotDave18,Patriot Dave,https://twitter.com/PatriotDave18/status/1646934576399519744,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:53:05 +0000 2023,1496732184169750529,HDEONEV,MULLEN ONE | Class 1 commercial electric vehicle | $MULN #MullenONE | https://t.co/fW92865TGg,https://twitter.com/HDEONEV,Deon | EV ⚡️,https://twitter.com/HDEONEV/status/1646934615603675136,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:51:33 +0000 2023,1379996881795784705,PartsElectric,Battery Fits 16-19 VOLT 352019 https://t.co/gbxioIWcHl eBay https://t.co/JMYYEGPb1N,https://twitter.com/PartsElectric,Electric Vehicle Parts,https://twitter.com/PartsElectric/status/1646934230197497856,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:32:51 +0000 2023,4790318340,patriotnewsntwk,@amiethesquirrel @SenThomTillis My family just moved to NC and there is no way I will ever own a electric Vehicle,https://twitter.com/patriotnewsntwk,Patriot News Network,https://twitter.com/patriotnewsntwk/status/1646929524393648143,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:14:02 +0000 2023,1502418833147056134,sparklite8,"Tesla denied bid to stop worker race discrimination case in California first
https://t.co/63s9B40jvS
allows Black workers at a Tesla assembly plant  to seek a public injunction requiring the electric vehicle maker to acknowledge and address discrimination in the workplace.",https://twitter.com/sparklite8,M Zack Ross,https://twitter.com/sparklite8/status/1646924789368365056,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:20:05 +0000 2023,1379996881795784705,PartsElectric,Battery Lithium-ion Battery Pack Fits 16 LEAF 352356 https://t.co/gkvjMOx63U eBay https://t.co/q67Wrk4U17,https://twitter.com/PartsElectric,Electric Vehicle Parts,https://twitter.com/PartsElectric/status/1646926311317995520,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:16:34 +0000 2023,1336949632530714626,ZeeDooRi,"Serius nanya, pls jangan salty. It's good to know kalau ada PLTU (yg kurang ramah lingkungan) baru di Indonesia untuk bikin Electric Vehicle nya Hyundai. Tapi, apa benar ada campaign dari ARMY (Terutama Indomy) tentang penyalahgunaan BTS &amp; ARMY? Lalu BTS-washing maksudnya apa ya? https://t.co/foEA8AAqtE",https://twitter.com/ZeeDooRi,Zee ☁️🐋☁️,https://twitter.com/ZeeDooRi/status/1646925426605064192,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 15:06:52 +0000 2023,1173978070535024642,RepGregMurphy,"Biden is seeking to end gas-powered cars, mandating that 67% of vehicles be electric by 2032 compared to only 10% now.

This is insane. 

The average American cannot afford this.",https://twitter.com/RepGregMurphy,"Congressman Greg Murphy, M.D.",https://twitter.com/RepGregMurphy/status/1646892786426302466,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:15:03 +0000 2023,3079318879,oddpaullineback,"@VW If you guys go ahead with no AM radio in your electric vehicles, I will not be considered an electric vehicle in the future.",https://twitter.com/oddpaullineback,Odd Paul Lineback®,https://twitter.com/oddpaullineback/status/1646925045833560064,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:17:09 +0000 2023,3079318879,oddpaullineback,"@VolvoCarUSA If you guys go ahead with your plans to have no AM radio in your electric vehicles, I will not be considering an electric vehicle in the future.",https://twitter.com/oddpaullineback,Odd Paul Lineback®,https://twitter.com/oddpaullineback/status/1646925573917388800,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:09:30 +0000 2023,484026896,dizzy_art,"Light trucks now dominate U.S. roadways, outnumbering cars among registered vehicles in all 50 states. That means the average American can afford an electric vehicle. Go sit the hell down Greg.
(source Kelley Blue Book) https://t.co/AjpUcknGks",https://twitter.com/dizzy_art,Ron Salyer,https://twitter.com/dizzy_art/status/1646923645355188246,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:21:14 +0000 2023,3079318879,oddpaullineback,"@GMC If you guys go ahead with your plans to have no AM radio in your electric vehicles, I will not be considering an electric vehicle in the future.",https://twitter.com/oddpaullineback,Odd Paul Lineback®,https://twitter.com/oddpaullineback/status/1646926599940624389,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:20:07 +0000 2023,770933216870076416,FullyChargedShw,"LV= are also at #FullyChargedUKNorth!

Since launching the market’s first car insurance product developed solely for electric cars, we’ve become a market leader in electric vehicle insurance.

Find out more here, https://t.co/puhVYLRDMq

We’ll see you in Harrogate! https://t.co/2LjBt4eN8m",https://twitter.com/FullyChargedShw,FullyCharged.SHOW,https://twitter.com/FullyChargedShw/status/1646926317760176156,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:30:00 +0000 2023,15110357,ReutersBiz,"Hyundai plans to invest $18 billion in South Korea's electric vehicle industry through 2030, luxury fashion brand LVMH reported first-quarter sales of $23 billion, and more. Here's a roundup of the big stories in business and finance over the week https://t.co/kn2zESkZ71",https://twitter.com/ReutersBiz,Reuters Business,https://twitter.com/ReutersBiz/status/1646928807188652034,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:20:00 +0000 2023,18943058,PtboExaminer,"Climate columnist Tricia Clarkson shares what is currently for sale on the electric vehicle front in Peterborough.
https://t.co/i98xESHvep",https://twitter.com/PtboExaminer,PeterboroughExaminer,https://twitter.com/PtboExaminer/status/1646926288345522179,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:12:01 +0000 2023,227780275,climatekeith,"4. Oil bros are pushing back on fed GHG cap as unfairly targeting them, but they're biggest (&amp; growing) problem. CAFE standards &amp; electric vehicle mandates target transport (with heavy hand). Green steel/hydrogen can help heavy industry. Retrofits/heat pumps for buildings.",https://twitter.com/climatekeith,Keith Stewart,https://twitter.com/climatekeith/status/1646924279705919492,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:18:14 +0000 2023,3079318879,oddpaullineback,"@Ford If you guys go ahead with your plans to have no AM radio in your electric vehicles, I will not be considering an electric vehicle in the future.",https://twitter.com/oddpaullineback,Odd Paul Lineback®,https://twitter.com/oddpaullineback/status/1646925846542962688,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:15:41 +0000 2023,17194257,News4SA,"""Everybody wants more range. Everybody wants to lower costs. People especially want faster charging. Charge anxiety is one of the biggest constraints to electric vehicle adoption,” said Rick Luebbe, CEO of Woodinville Washington-based Group14 Technologies. https://t.co/1G22ZiiqOo",https://twitter.com/News4SA,News 4 San Antonio,https://twitter.com/News4SA/status/1646925202159198238,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:12:35 +0000 2023,958338221997518848,mikegoodman1982,"@FoxNews Nice guy, but the schmuck put out something on AM radio in EVs but he called it ""AMPLIFIED modulation"" when it's ""AMPLITUDE modulation"". Fucking science.
https://t.co/wdzB9HQ8v0
As if I needed another fucking reason not to buy an electric vehicle.",https://twitter.com/mikegoodman1982,Mike Goodman,https://twitter.com/mikegoodman1982/status/1646924423973199875,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:23:02 +0000 2023,940138947933597696,FJChalkeEV,"Take your #EV to the next level…

#Nissan offer a range of stylish and practical accessories to help you get the most out of your all-electric New #ARIYA. 

Speak to our #Yeovil or #Wincanton team to learn more or click https://t.co/TLrdKX4HYa #NissanARIYA #electricvehicle https://t.co/4mfAOJ8HdE",https://twitter.com/FJChalkeEV,FJ Chalke Electric Vehicle Specialists,https://twitter.com/FJChalkeEV/status/1646927053864796160,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:25:00 +0000 2023,826129656856207360,jj_talking,"Joe China 🇨🇳
Biden unveils toughest-ever car emissions rules in bid to force electric vehicle purchases
https://t.co/6sop7cOJUE https://t.co/SqwwZthOhw",https://twitter.com/jj_talking,Joni Job,https://twitter.com/jj_talking/status/1646927546192375809,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:15:45 +0000 2023,3079318879,oddpaullineback,"@Tesla If you guys go ahead with no AM radio in your electric vehicles, I will not be considered an electric vehicle in the future.",https://twitter.com/oddpaullineback,Odd Paul Lineback®,https://twitter.com/oddpaullineback/status/1646925218328514560,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:22:40 +0000 2023,80935456,trawetsnagrom,"Meanwhile, @ToyotaCanada is admitting what most electric vehicle owners have known for years, charging using a regular electric socket is most convenient &amp; requires no special equipment. https://t.co/hjGAr1RGYJ",https://twitter.com/trawetsnagrom,Morgan Stewart,https://twitter.com/trawetsnagrom/status/1646926960902438914,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:19:43 +0000 2023,3079318879,oddpaullineback,"@dodgeauto @VW If you guys go ahead with your plans not have AM radio in your electric vehicles, I will not be considering an electric vehicle in the future.",https://twitter.com/oddpaullineback,Odd Paul Lineback®,https://twitter.com/oddpaullineback/status/1646926216660938753,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:21:10 +0000 2023,3124730537,realzitro,Was Emperor Biden’s Electric Vehicle Decree Concocted by Leprechauns? https://t.co/Iyg39Z9BvE,https://twitter.com/realzitro,Real Frank,https://twitter.com/realzitro/status/1646926584077508634,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:05:11 +0000 2023,358137791,pillstwit,@BoSnerdley @nypost Another reason to not buy an electric vehicle.,https://twitter.com/pillstwit,FJBirch,https://twitter.com/pillstwit/status/1646922562369359873,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:01:35 +0000 2023,21400091,dbusiness,Ford Motor Co. in Dearborn is investing C$1.8 billion in its Oakville Assembly Complex in Ontario to transform it into a high-volume hub of electric vehicle manufacturing.  https://t.co/isYW2ogOhl,https://twitter.com/dbusiness,DBusiness Magazine,https://twitter.com/dbusiness/status/1646921656269430797,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:51:42 +0000 2023,26743771,DarthNoll,@ferio_252 The catalytic converter protection on an ELECTRIC vehicle?,https://twitter.com/DarthNoll,Cory Noll🐁,https://twitter.com/DarthNoll/status/1646919169600806912,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:03:17 +0000 2023,13339612,Lucas_Wyrsch,"Lessons From California: Electric Vehicle Mandate Is Costly, Unrealistic https://t.co/dgpqQRnsiq",https://twitter.com/Lucas_Wyrsch,Lucas Wyrsch,https://twitter.com/Lucas_Wyrsch/status/1646922083837046784,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:50:27 +0000 2023,221814012,QRcalgary,"Today on ""Afternoons"" with guest host @angelakokott4AB 

1:05 Violence on public transit  @profbenperrin
1:35 Dangerous 'tranq dope' detected in Alberta 
2:05 Tracking the impact of chemicals on bumblebees @aliczner
2:35 The key worry of electric vehicle purchase @AMAcommunity",https://twitter.com/QRcalgary,QR Calgary,https://twitter.com/QRcalgary/status/1646918853774180356,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:03:02 +0000 2023,18179169,MrMNelsonJr,"Biden EPA’s Electric Vehicle Quotas Would Weaken US, Strengthen China https://t.co/JyxMyG7vSd",https://twitter.com/MrMNelsonJr,𝔇𝔢𝔣𝔢𝔫𝔰𝔬𝔯𝔣𝔦𝔡𝔢𝔩𝔦𝔰,https://twitter.com/MrMNelsonJr/status/1646922021660418057,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:01:23 +0000 2023,173040582,OEVAorg,Want to test drive a Lucid Air? Here’s your chance during a 40-plus city ‘Dream Ahead Tour’ https://t.co/4CnycxcdGi,https://twitter.com/OEVAorg,Oregon Electric Vehicle Association (oeva.org),https://twitter.com/OEVAorg/status/1646921603547029535,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:00:38 +0000 2023,38249618,bchalfin,Exciting news from Frito-Lay: 1st 3rd-party transport shipment on electric vehicle! @PepsiCo globally 1st to contract transport on Schneider's Freightliner eCascadias. #PepsiCoProud to lead the way! #PepsiCoPositive https://t.co/SBki5FE58w,https://twitter.com/bchalfin,The_Fish_Guy_,https://twitter.com/bchalfin/status/1646921415118016512,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:52:05 +0000 2023,36495872,apaulgill,It requires investment!,https://twitter.com/apaulgill,A. Paul Gill -Electric Vehicle Revolution,https://twitter.com/apaulgill/status/1646919262408421376,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:00:20 +0000 2023,1551253958068420612,nanoresearchinc,"Join our Clean Energy Workforce Training Program for a brighter future! We help disadvantaged students and small business owners pursue high-paying jobs or start businesses in clean energy and electric vehicle industries. Apply now!

#CleanEnergy #Entrepreneurship #Atlanta https://t.co/rX9UsIAxlS",https://twitter.com/nanoresearchinc,NanoResearch Inc.,https://twitter.com/nanoresearchinc/status/1646921340656443405,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:00:25 +0000 2023,41208707,cargroup,"This week President &amp; CEO Alan Amici discusses advancements in the #ChargingInfrastructure, new Battery Electric Vehicle (#BEV) models, and California’s recent Advanced Clean Trucks (#ACT) regulation.

Read it here: https://t.co/7aJVt4kekZ",https://twitter.com/cargroup,Center for Automotive Research,https://twitter.com/cargroup/status/1646921361242087438,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:55:11 +0000 2023,453480269,megacoolmike,Mixed metaphor. Turbochargers work by compressing air to burn fuel. It is therefore impossible to turbocharge an electric vehicle. #ElectricVehicles https://t.co/h62ob4Wfn3,https://twitter.com/megacoolmike,Info_Viking,https://twitter.com/megacoolmike/status/1646920044801040384,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:54:44 +0000 2023,428473900,Rich_Newton_,@BoSnerdley @nypost As long as Tesla doesn’t it won’t have much of an effect. The rest of the electric vehicle market is a tiny fraction of Tesla’s.,https://twitter.com/Rich_Newton_,Rich Newton,https://twitter.com/Rich_Newton_/status/1646919931252858900,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Thu Apr 13 16:51:34 +0000 2023,1017745052544749569,marketplunger1,"One common rebuttal to higher #Copper prices is:

""They'll just bring more supply online as higher prices incentivize mine exploration and expansion.""

The problem with that is that hasn't been the case.

2000-2016 had high copper mine investment w/ few discoveries.

Ain't easy! https://t.co/CzF4GnH0wp",https://twitter.com/marketplunger1,Brandon Beylo,https://twitter.com/marketplunger1/status/1646556746704355351,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:03:02 +0000 2023,1254858001,GraceIrene21,"@NanHayworth @jackcashill https://t.co/wjCgdCmCzx Speaking from under a rock..""The better choice is to move to electrify transportation, because it is so much cheaper for YOU to operate an electric vehicle than it is to fill up your tank with gasoline."" NO CLUE how much things really cost or harm done.",https://twitter.com/GraceIrene21,GraceIrene,https://twitter.com/GraceIrene21/status/1646922019785650176,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:02:15 +0000 2023,730750447,RomanoToyota,"⚡️With a bold, provocative exterior, a beautiful modern interior, and intuitive technologies, the bZ4X effortlessly puts you at ease for every drive. Join the Electric Vehicle movement today at Romano Toyota!⚡️

#Electrified #RomanoToyota #bZ4X #EarthMonth #RomanoAutoGroup https://t.co/pIitVEQVIT",https://twitter.com/RomanoToyota,Romano Toyota,https://twitter.com/RomanoToyota/status/1646921822833631255,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:55:33 +0000 2023,1559229178821709825,Amfirstnewswire,https://t.co/A4CglgwUOL Thiessen: White House electric car plan makes US more dependent on China: Fox News contributor Marc Thiessen discusses Biden's increased electric vehicle push and critics of House Minority Leader Hakeem Jeffries' college writings. https://t.co/A4CglgwUOL https://t.co/AmXeLCHZ3i,https://twitter.com/Amfirstnewswire,America First Newswire™,https://twitter.com/Amfirstnewswire/status/1646920137629650944,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:01:19 +0000 2023,1339014111770906627,NAminingmag,"Automaker @GM said it will invest in lithium-focused startup @energyx as it expands further into the mining industry to ensure the long-term supply of the critical metal needed for electric vehicle batteries.

More: https://t.co/uVcpR6RsJE
Photo: Jeffrey Sauger for General Motors",https://twitter.com/NAminingmag,North American Mining magazine,https://twitter.com/NAminingmag/status/1646921589152251905,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:02:42 +0000 2023,39527393,jeff_epperly,"Here’s the biggest hurdle facing America’s EV revolution

A mishmash of broken chargers are endangering the electric vehicle transition — just as it’s getting started.

https://t.co/SsambemEF9",https://twitter.com/jeff_epperly,Jeff Epperly,https://twitter.com/jeff_epperly/status/1646921937778532377,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 17:04:35 +0000 2023,1379996881795784705,PartsElectric,Ceramic Idrive Controller Knob Switch S4u1a 65829117992 BMW 750 760 G12 16-19 https://t.co/zZYwWs3EPH eBay https://t.co/bQA8bCgW15,https://twitter.com/PartsElectric,Electric Vehicle Parts,https://twitter.com/PartsElectric/status/1646922410124533760,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:55:01 +0000 2023,1582826810265387008,evsrepublic,"With Tesla's Full Self-Driving (FSD) feature, the car can navigate on its own, change lanes, and park itself. It's like having a personal assistant!

#caraddicts #modelx #mytesla #tesla #models #Fullselfdrive
#FSD #evsrepublic",https://twitter.com/evsrepublic,EV's Republic - electric vehicle service,https://twitter.com/evsrepublic/status/1646920002522472463,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:32:17 +0000 2023,150132474,Prefaboy,"@JeremyVineOn5 Nonsense. We need a rethink on well designed multiple dwellings, the large scale conversion of pre war industrial buildings to residential and the reintroduction of ""council"" housing, all with adequate bicycle storage an/or electric vehicle charging points.",https://twitter.com/Prefaboy,Paul Davenport,https://twitter.com/Prefaboy/status/1646914281542234113,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:48:05 +0000 2023,1379996881795784705,PartsElectric,95 f150 Engine Bay Harness with Fuse Box 1995 https://t.co/Y5BirCnnOZ eBay https://t.co/rbk1clvkZG,https://twitter.com/PartsElectric,Electric Vehicle Parts,https://twitter.com/PartsElectric/status/1646918258929569794,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:30:00 +0000 2023,1597101337728061440,ExpertsEv,"At our Calgary EV charging stations, you can set up your electric vehicle quickly and easily. Get charged up today! Contact https://t.co/RIRu5m4oP6 to install your electric vehicle charging solution in Calgary.

#evcexperts #homecharger #Calgary #Alberta #Canada https://t.co/aZpVAEEDPn",https://twitter.com/ExpertsEv,EV Charging Experts,https://twitter.com/ExpertsEv/status/1646913705714544642,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:46:54 +0000 2023,1566963275463626753,Panther49547104,@PittpanthersML I’ll never ever buy or drive and electric vehicle never,https://twitter.com/Panther49547104,🍊🇺🇸Panther 🐆 Pride🇺🇸🍊,https://twitter.com/Panther49547104/status/1646917960215191560,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:30:07 +0000 2023,8940342,HoustonChron,"Walmart's latest plan to install thousands of electric vehicle charging stations nationwide could help boost adoption in Houston, whose current level of EV-friendliness lags behind other major metros, according to research and experts. 
https://t.co/33KMh92ecG",https://twitter.com/HoustonChron,Houston Chronicle,https://twitter.com/HoustonChron/status/1646913736676892675,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:39:06 +0000 2023,2612089446,goggin_mike,"Complex problems, Powerful Answers.  Next week (w/c 17 April) myth buster Alex Georgianna BA, MBA, MSc will be sharing some of Steer's insights into the fast moving and much talked issue of electric vehicle adoption.  He will puncture some of the misconce…https://t.co/YRnDUeFPvb",https://twitter.com/goggin_mike,Mike Goggin,https://twitter.com/goggin_mike/status/1646915997494829064,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:27:51 +0000 2023,1330915916457062400,ldn2btnEVrally,"3/3 With planes, buses, cars, bikes and more taking part, if you own any form of an electric vehicle take the plunge and sign up for 3 days of energy fllled fun. Click here for tickets:https://t.co/mZ7rVk3YkZ Supported by Motability Operations and proudly sponsored by @edfenergy",https://twitter.com/ldn2btnEVrally,London to Brighton - Paris EV Rally 2023,https://twitter.com/ldn2btnEVrally/status/1646913164284395520,2023-04-14T18:03:40.350Z,"""electric vehicle"""
Fri Apr 14 16:41:50 +0000 2023,1917788594,lee_borden,"@RealSasquatch3 @haskins_shelly @charliekirk11 @JoeLovesFL No that's not possible. I'm not converting a muscle car to an electric vehicle. And I'm not spending twice as much time on the road to charge my car, and pay for it too! No way to get rid of batteries. Too Expensive and bad for the environment. What else? No benefit",https://twitter.com/lee_borden,Lee Borden,https://twitter.com/lee_borden/status/1646916682705690641,2023-04-14T18:03:40.350Z,"""electric vehicle"""
